gene,importance
LINC00896,0.0
ACOD1,0.0
RNASE1,0.0
IGLV2-14,0.0
SPRY2,0.0
IGLV3-16,0.0
SLITRK5,0.0
LINC00379,0.0
IGLV2-18,0.0
IGLV3-19,0.0
IGLV3-21,0.0
IGLV2-23,0.0
IGLV3-25,0.0
FGF14,0.0
IGLV3-27,0.0
PRAME,0.0
IGLV5-37,0.0
IGLV1-40,0.0
IGLV1-44,0.0
EFNB2,0.0
IGLV5-45,0.0
IGLV7-46,0.0
RAB20,0.0
IGLV1-47,0.0
IGLV5-48,0.0
IGLV1-51,0.0
IGLV6-57,0.0
IGLV4-60,0.0
IGLV8-61,0.0
IGLV4-69,0.0
RTN4R,0.0
RNASE6,0.0
LRRC74A,0.0
LBP,0.0
SLPI,0.0
ASGR1,0.0
CLEC10A,0.0
AC012236.1,0.0
ALOX12,0.0
PIMREG,0.0
AC004148.1,0.0
SCIMP,0.0
TM4SF5,0.0
GREM1,0.0
P2RX5,0.0
OR1A1,0.0
SERPINF1,0.0
RILP,0.0
DOC2B,0.0
SCGB1C2,0.0
DPEP1,0.0
AC055874.1,0.0
FAM92B,0.0
WFDC1,0.0
AC078909.1,0.0
DNAAF1,0.0
HSD17B2,0.0
ZFHX3,0.0
TXNL4B,0.0
SPRED1,0.0
AC009097.4,0.0
CDH1,0.0
C15orf54,0.0
AC022196.1,0.0
ZDHHC1,0.0
ASGR2,0.0
TRPM1,0.0
IGHV1-58,0.0
ATP1B2,0.0
LHX1,0.0
AC243830.1,0.0
IGHV4-61,0.0
CCL18,0.0
IGHV3-64,0.0
CCL23,0.0
IGHV3-66,0.0
SLFN14,0.0
CCL8,0.0
IGHV1-69-2,0.0
CCL2,0.0
SPACA3,0.0
AC024267.1,0.0
LGALS9,0.0
KCNJ12,0.0
IGHV1-69D,0.0
RASD1,0.0
TNFRSF13B,0.0
IGHV3-72,0.0
IGHV3-73,0.0
CDRT4,0.0
IGHV3-74,0.0
AC012414.3,0.0
TEKT3,0.0
PMP22,0.0
CYFIP1,0.0
AURKB,0.0
ALOX15B,0.0
GUCY2D,0.0
CMTM2,0.0
CCL17,0.0
CCL22,0.0
CETP,0.0
C15orf48,0.0
PRSS33,0.0
NPW,0.0
TPSAB1,0.0
TPSB2,0.0
AC025580.2,0.0
MSLN,0.0
SEMA6D,0.0
HBZ,0.0
LINC01580,0.0
IDH2,0.0
WDR93,0.0
MFGE8,0.0
SH3GL3,0.0
AC103876.1,0.0
HDC,0.0
HOMER2,0.0
MEX3B,0.0
CEMIP,0.0
ARNT2,0.0
GLDN,0.0
BCL2A1,0.0
AC011944.1,0.0
PRTG,0.0
LINGO1,0.0
KIF23,0.0
RBPMS2,0.0
CA12,0.0
ALDH1A2,0.0
PKMYT1,0.0
MMP25,0.0
VASN,0.0
CRNDE,0.0
MT1H,0.0
BUB1B,0.0
MT1G,0.0
MT1B,0.0
MT1A,0.0
MT1M,0.0
MT1E,0.0
CCDC9B,0.0
MMP2,0.0
KNL1,0.0
DLL4,0.0
CHAC1,0.0
NUSAP1,0.0
AC007496.1,0.0
TMEM114,0.0
AC026471.5,0.0
COX6A2,0.0
ITGAX,0.0
SPN,0.0
AC009093.5,0.0
IL27,0.0
LINC02195,0.0
SCNN1B,0.0
ZSCAN29,0.0
ACSM3,0.0
AC130456.3,0.0
TNFRSF17,0.0
CARHSP1,0.0
IGHV4-59,0.0
IGHV3-53,0.0
PI3,0.0
AVP,0.0
SIRPA,0.0
RAD21L1,0.0
HMSD,0.0
SERPINB13,0.0
AC090409.1,0.0
TNFAIP2,0.0
CKB,0.0
NEDD4L,0.0
RD3L,0.0
LINC-ROR,0.0
TCF4,0.0
CCDC68,0.0
SKA1,0.0
ST8SIA5,0.0
SYT4,0.0
AC118757.1,0.0
IGHA2,0.0
IGHE,0.0
AC012123.1,0.0
PCAT18,0.0
ZNF521,0.0
AC023983.2,0.0
AP006565.1,0.0
IGHGP,0.0
ANKRD30B,0.0
EPB41L3,0.0
DLGAP1-AS4,0.0
MYOM1,0.0
IGHD,0.0
CPXM1,0.0
PCNA,0.0
IGHV5-51,0.0
TRMT6,0.0
KCNK15-AS1,0.0
STON2,0.0
LINC00642,0.0
TOX2,0.0
LGMN,0.0
IFI27,0.0
L3MBTL1,0.0
SLC32A1,0.0
C2CD4B,0.0
TGM2,0.0
SRC,0.0
SERPINA9,0.0
E2F1,0.0
DNMT3B,0.0
TCL1A,0.0
LINC02312,0.0
CYP46A1,0.0
COX4I2,0.0
DEFB124,0.0
MEG3,0.0
GZF1,0.0
AL118508.1,0.0
CD93,0.0
THBD,0.0
RIN2,0.0
DIO3OS,0.0
LAMP5,0.0
PLCB4,0.0
BMP2,0.0
EMILIN2,0.0
ADCYAP1,0.0
CLUL1,0.0
SECTM1,0.0
IGHV1-14,0.0
HEXIM2,0.0
IGHV3-15,0.0
IGHV1-18,0.0
RUNDC3A,0.0
IGHV3-20,0.0
IGHV3-21,0.0
IGHV3-23,0.0
IGHV1-24,0.0
IGHV2-26,0.0
PPY,0.0
IGHV4-28,0.0
ARL4D,0.0
CCR10,0.0
IGHV4-31,0.0
CAVIN1,0.0
KRT17,0.0
IGHV3-33,0.0
IGHV4-34,0.0
TOP2A,0.0
IGHV4-39,0.0
IGHV3-43,0.0
CDC6,0.0
LINC00221,0.0
CSF3,0.0
IGHV1-46,0.0
PNMT,0.0
IGHV3-48,0.0
IGHV3-49,0.0
IGHV3-13,0.0
OASL,0.0
HOXB5,0.0
CA4,0.0
SLC16A3,0.0
PPP1R27,0.0
SLC38A10,0.0
AATK,0.0
TIMP2,0.0
BIRC5,0.0
TK1,0.0
IGHV6-1,0.0
AC068594.1,0.0
CD300LF,0.0
CD300C,0.0
FAM20A,0.0
ICAM2,0.0
IGHV1-2,0.0
IGHV3-11,0.0
IGHV1-3,0.0
IGHV4-4,0.0
SKA2,0.0
TEX14,0.0
IGHV7-4-1,0.0
EPX,0.0
IGHV2-5,0.0
SMIM36,0.0
MBTD1,0.0
NME1,0.0
ABCC3,0.0
IGHV3-7,0.0
HOXB8,0.0
AL645608.7,0.0
ROR2,0.0
HNF1A,0.0
IL1RAP,0.0
TP63,0.0
MASP1,0.0
RTP1,0.0
B3GNT5,0.0
ECT2,0.0
NCEH1,0.0
GOLIM4,0.0
SERPINI2,0.0
SPTSSB,0.0
PQLC2L,0.0
VEPH1,0.0
LINC02029,0.0
PLCH1,0.0
P2RY1,0.0
IGSF10,0.0
P2RY12,0.0
TM4SF1,0.0
CPA3,0.0
AGTR1,0.0
PLOD2,0.0
SLC9A9,0.0
CHST2,0.0
AC121333.1,0.0
RBP1,0.0
RAB6B,0.0
ACPP,0.0
TRH,0.0
CLDN16,0.0
OSTN-AS1,0.0
GATA2,0.0
ATP13A4,0.0
CXCL9,0.0
LINC02562,0.0
EREG,0.0
CXCL2,0.0
CXCL1,0.0
PF4V1,0.0
CXCL8,0.0
JCHAIN,0.0
SPINK2,0.0
NMU,0.0
KIT,0.0
PDGFRA,0.0
ERVMER34-1,0.0
TEC,0.0
LIMCH1,0.0
DTHD1,0.0
LINC02357,0.0
PPARGC1A,0.0
PROM1,0.0
HS3ST1,0.0
MSX1,0.0
ADRA2C,0.0
SPON2,0.0
AC092535.3,0.0
APOD,0.0
XXYLT1-AS2,0.0
ATP13A3,0.0
GP9,0.0
CHST13,0.0
UNC80,0.0
KIF15,0.0
AC099329.1,0.0
AC099560.1,0.0
MYRIP,0.0
MOBP,0.0
XIRP1,0.0
CTDSPL,0.0
ARPP21,0.0
ZNF385D,0.0
SGO1,0.0
PLCL2-AS1,0.0
IRAK2,0.0
CIDEC,0.0
OXTR,0.0
LMCD1-AS1,0.0
NEU4,0.0
AC104667.2,0.0
COL6A3,0.0
AC105760.1,0.0
ACKR3,0.0
IQCA1,0.0
ITM2C,0.0
DNER,0.0
CCL20,0.0
CHPF,0.0
ASIC4,0.0
CYP27A1,0.0
MREG,0.0
AC006058.3,0.0
TMEM158,0.0
KALRN,0.0
CCR9,0.0
CSTA,0.0
CASR,0.0
CD86,0.0
POLQ,0.0
FSTL1,0.0
AC073352.2,0.0
CD80,0.0
LSAMP,0.0
CD200R1,0.0
C3orf52,0.0
MORC1,0.0
ZPLD1,0.0
FILIP1L,0.0
ST3GAL6,0.0
GPR15,0.0
AC104435.2,0.0
MITF,0.0
C3orf14,0.0
DNASE1L3,0.0
WNT5A,0.0
IL17RB,0.0
STAB1,0.0
MANF,0.0
NICN1,0.0
CDC25A,0.0
CCR1,0.0
CXCR6,0.0
CXCL10,0.0
CXCL11,0.0
SEPT11,0.0
AC106795.5,0.0
LINC01485,0.0
NEURL1B,0.0
SH3PXD2B,0.0
WWC1,0.0
AC113414.1,0.0
PTTG1,0.0
AC008609.1,0.0
IL12B,0.0
TIMD4,0.0
GPX3,0.0
NDST1-AS1,0.0
CSF1R,0.0
SLC26A2,0.0
HTR4,0.0
SPINK9,0.0
SPINK6,0.0
SPINK1,0.0
PCDHB14,0.0
HBEGF,0.0
MZB1,0.0
AC113382.2,0.0
TGFBI,0.0
CXCL14,0.0
PITX1,0.0
CSF2,0.0
CHSY3,0.0
LINC02240,0.0
LINC01411,0.0
CBY3,0.0
CXCL13,0.0
MGAT4B,0.0
LY6G6F-LY6G6D,0.0
MUCL3,0.0
TRIM15,0.0
UBD,0.0
HIST1H2AM,0.0
HIST1H2AL,0.0
AL021807.1,0.0
AL121936.1,0.0
HIST1H4H,0.0
HIST1H3F,0.0
HIST1H2BD,0.0
HIST1H2AC,0.0
HIST1H3B,0.0
AL133268.2,0.0
ID4,0.0
RBM24,0.0
CD83,0.0
EDN1,0.0
TMEM170B,0.0
TXNDC5,0.0
BMP6,0.0
AL359643.2,0.0
AL022725.1,0.0
AL162718.1,0.0
AL133351.1,0.0
LINC01011,0.0
FOXC1,0.0
SEMA6A,0.0
CDO1,0.0
AC008575.1,0.0
TSLP,0.0
AC106882.1,0.0
AC097375.1,0.0
GYPA,0.0
IL15,0.0
LINC02432,0.0
RNF150,0.0
CLGN,0.0
MGST2,0.0
SPRY1,0.0
FGF2,0.0
AC079341.1,0.0
PDE5A,0.0
SYNPO2,0.0
NDST3,0.0
EGF,0.0
SGMS2,0.0
PAPSS1,0.0
CXXC4-AS1,0.0
CXXC4,0.0
CENPE,0.0
SLC39A8,0.0
EMCN,0.0
LINC02267,0.0
HPGDS,0.0
MMRN1,0.0
GPAT3,0.0
PRDM8,0.0
FHDC1,0.0
MND1,0.0
GUCY1B1,0.0
DAB2,0.0
C5orf30,0.0
AC008592.5,0.0
MCTP1,0.0
CRHBP,0.0
SV2C,0.0
CCNB1,0.0
ELOVL7,0.0
RAB3C,0.0
AC008937.1,0.0
FST,0.0
ITGA2,0.0
TTC33,0.0
NPR3,0.0
FAM198B,0.0
CDH6,0.0
ADAMTS16,0.0
SLC6A19,0.0
AC112722.1,0.0
MIR3945HG,0.0
CENPU,0.0
CASP3,0.0
WWC2-AS1,0.0
TENM3,0.0
AADAT,0.0
MFAP3L,0.0
RXFP1,0.0
FN1,0.0
LINC01857,0.0
TMEM233,0.0
SLAMF8,0.0
SPTA1,0.0
CD1E,0.0
CD1C,0.0
AL138899.1,0.0
FCRL4,0.0
PKLR,0.0
SHE,0.0
AQP10,0.0
S100A16,0.0
LOR,0.0
TCHH,0.0
THEM5,0.0
MINDY1,0.0
C1orf54,0.0
HIST2H2AC,0.0
HIST2H4A,0.0
CD160,0.0
AC245014.3,0.0
FP700111.1,0.0
AC239798.2,0.0
FCGR1B,0.0
PHGDH,0.0
LINC01649,0.0
SYCP1,0.0
AL390729.1,0.0
LINC01750,0.0
KCND3,0.0
AIM2,0.0
CFAP45,0.0
TMIGD3,0.0
AL138930.1,0.0
CHIT1,0.0
CHI3L1,0.0
AC104463.2,0.0
LAD1,0.0
KIF14,0.0
ASPM,0.0
KCNT2,0.0
AL136987.1,0.0
RGS18,0.0
PLA2G4A,0.0
PTGS2,0.0
PDC,0.0
RGS16,0.0
QSOX1,0.0
FAM163A,0.0
DNM3OS,0.0
DNM3,0.0
F5,0.0
BLZF1,0.0
XCL2,0.0
LINC01675,0.0
OLFML2B,0.0
FCRLA,0.0
FCGR2B,0.0
FCGR3B,0.0
SLAMF7,0.0
SLAMF1,0.0
AL049557.1,0.0
CHI3L2,0.0
NRP2,0.0
AL596275.2,0.0
KIF2C,0.0
CDC20,0.0
MPL,0.0
FHL3,0.0
CDCA8,0.0
PSMB2,0.0
GJA4,0.0
TMEM54,0.0
SPOCD1,0.0
TINAGL1,0.0
SESN2,0.0
FGR,0.0
C1QB,0.0
C1QC,0.0
HSPG2,0.0
RAP1GAP,0.0
AL031005.1,0.0
EPHA2,0.0
FAM131C,0.0
CELA2A,0.0
AC254633.1,0.0
NPPA,0.0
RBP7,0.0
TP73,0.0
TNFRSF4,0.0
TNFRSF18,0.0
HES4,0.0
LINC00853,0.0
ORC1,0.0
PROK1,0.0
AC119428.2,0.0
GSTM3,0.0
GSTM5,0.0
AKNAD1,0.0
OLFM3,0.0
VCAM1,0.0
GPR88,0.0
DPYD,0.0
F3,0.0
GBP6,0.0
LINC01364,0.0
AL136382.1,0.0
CYR61,0.0
TTLL7,0.0
NEXN,0.0
ERICH3,0.0
NEGR1,0.0
AL031429.1,0.0
PTGER3,0.0
DEPDC1,0.0
IL23R,0.0
C1orf141,0.0
AL513493.1,0.0
AK4,0.0
KANK4,0.0
AL136985.2,0.0
TACSTD2,0.0
DHCR24,0.0
KISS1,0.0
IL10,0.0
C1orf116,0.0
TMEM87B,0.0
AC114776.1,0.0
AC112229.3,0.0
IL1RL1,0.0
IL1R1,0.0
AC103563.2,0.0
IGKV1D-8,0.0
IGKV3D-11,0.0
IGKV1D-13,0.0
IGKV3D-15,0.0
IGKV1D-16,0.0
IGKV3D-20,0.0
IGKV2D-28,0.0
IGKV2D-29,0.0
IGKV2D-30,0.0
IGKV1-39,0.0
IGKV1-37,0.0
IGKV2-30,0.0
IGKV1-27,0.0
IGKV2-24,0.0
IGKV6-21,0.0
IGKV3-20,0.0
IGKV1-17,0.0
IGKV1-16,0.0
IGKV3-15,0.0
IGKV3-11,0.0
IGKV1-9,0.0
IGKV1-8,0.0
MERTK,0.0
CKAP2L,0.0
AL445493.2,0.0
IL1B,0.0
CTLA4,0.0
SGO2,0.0
LINC01827,0.0
AC064871.1,0.0
FRZB,0.0
PDE1A,0.0
AC096649.1,0.0
RAPGEF4,0.0
DLX2,0.0
LRP2,0.0
DHRS9,0.0
SPC25,0.0
XIRP2,0.0
SCN9A,0.0
GRB14,0.0
CD302,0.0
PKP4-AS1,0.0
TNFAIP6,0.0
RND3,0.0
AC092484.1,0.0
KYNU,0.0
AC012306.2,0.0
PROC,0.0
AC023347.1,0.0
TMEM37,0.0
C1QL2,0.0
DPP10,0.0
IGKV1-6,0.0
IGKV1-5,0.0
IGKV5-2,0.0
IGKV4-1,0.0
MFSD2B,0.0
SDC1,0.0
VSNL1,0.0
MYCN,0.0
MIR3681HG,0.0
RRM2,0.0
ASAP2,0.0
LINC01814,0.0
AC068481.1,0.0
RSAD2,0.0
AC092159.1,0.0
ALKAL2,0.0
GCSAML,0.0
AL591686.1,0.0
CHRM3,0.0
GNG4,0.0
LINC00582,0.0
AL137793.1,0.0
PRSS38,0.0
RNU6ATAC35P,0.0
MARC1,0.0
CENPF,0.0
BATF3,0.0
DTL,0.0
NEK2,0.0
HSD11B1,0.0
CR1L,0.0
EFR3B,0.0
LINC01381,0.0
EMILIN1,0.0
LINC00309,0.0
REG1B,0.0
AC005034.4,0.0
EVA1A,0.0
HK2,0.0
ACTG2,0.0
EGR4,0.0
CYP26B1,0.0
CD207,0.0
ANXA4,0.0
AC015969.1,0.0
CNRIP1,0.0
MEIS1-AS2,0.0
TMEM17,0.0
QPCT,0.0
B3GNT2,0.0
BCL11A,0.0
CCDC85A,0.0
EML6,0.0
AC010967.1,0.0
AC009971.1,0.0
LHCGR,0.0
EPCAM,0.0
AC019129.2,0.0
LINC01914,0.0
CYP1B1,0.0
RMDN2-AS1,0.0
MPIG6B,0.0
HSPA1B,0.0
C2,0.0
PIH1D2,0.0
POU2AF1,0.0
ZC3H12C,0.0
C11orf87,0.0
GRIA4,0.0
MMP12,0.0
MMP7,0.0
TRPC6,0.0
SMCO4,0.0
RAB38,0.0
LRRC32,0.0
WNT11,0.0
SERPINH1,0.0
SLCO2B1,0.0
OR2AT4,0.0
FOLR3,0.0
CCND1,0.0
ACY3,0.0
AP003068.2,0.0
SPDYC,0.0
CDCA5,0.0
FKBP2,0.0
HRASLS2,0.0
FADS2,0.0
SLC15A3,0.0
AP000777.1,0.0
MS4A6E,0.0
MS4A4A,0.0
CRYAB,0.0
AP003063.1,0.0
MS4A3,0.0
NNMT,0.0
AL391839.1,0.0
AL161935.1,0.0
JCAD,0.0
BAMBI,0.0
MSRB2,0.0
AL513128.2,0.0
CASC10,0.0
MRC1,0.0
TMEM236,0.0
OLAH,0.0
MCM10,0.0
PROSER2-AS1,0.0
PROSER2,0.0
AL136320.1,0.0
AL390294.1,0.0
GATA3-AS1,0.0
TUBAL3,0.0
AKR1C4,0.0
AKR1C2,0.0
AKR1C1,0.0
ADARB2-AS1,0.0
ACAD8,0.0
ST14,0.0
SENCR,0.0
AP001360.1,0.0
JAML,0.0
TMPRSS4,0.0
MS4A2,0.0
OR5AN1,0.0
HLA-DQB2,0.0
PHLDA2,0.0
KRTAP5-2,0.0
SCT,0.0
SCGB1C1,0.0
SAPCD2,0.0
LCN6,0.0
AL590226.1,0.0
KCNT1,0.0
OLFM1,0.0
FIBCD1,0.0
ASS1,0.0
PTGES,0.0
PRRX2,0.0
NR5A1,0.0
AL359636.1,0.0
AL359644.1,0.0
PHF19,0.0
TLR4,0.0
PAPPA,0.0
TNFSF15,0.0
ORM1,0.0
AL162414.1,0.0
PALM2,0.0
PTPN3,0.0
ZNF462,0.0
SMC2,0.0
NR4A3,0.0
AL590705.1,0.0
KCNQ1OT1,0.0
AC104389.1,0.0
MPEG1,0.0
HBG1,0.0
FAM111B,0.0
AP001636.3,0.0
SERPING1,0.0
C1QTNF4,0.0
MDK,0.0
CREB3L1,0.0
ACCSL,0.0
AC087521.1,0.0
LRRC4C,0.0
AC021713.1,0.0
FJX1,0.0
EHF,0.0
FBXO3-DT,0.0
WT1,0.0
AL136088.1,0.0
MPPED2,0.0
KIF18A,0.0
BDNF,0.0
AC103974.1,0.0
SAA1,0.0
AC116535.1,0.0
MRVI1,0.0
LYVE1,0.0
ZNF215,0.0
CAVIN3,0.0
HBE1,0.0
AC104389.5,0.0
NRP1,0.0
AL022344.2,0.0
CXCL12,0.0
AVPR1A,0.0
APOF,0.0
MMP19,0.0
METTL7B,0.0
AC122685.1,0.0
MUCL1,0.0
AMHR2,0.0
IGFBP6,0.0
KRT8,0.0
KRT5,0.0
KRT7,0.0
LINC00592,0.0
AC008121.2,0.0
AQP2,0.0
SPATS2,0.0
TROAP,0.0
ADCY6,0.0
AC079906.1,0.0
ANO6,0.0
TMEM117,0.0
AC023157.3,0.0
AC008011.2,0.0
PTHLH,0.0
REP15,0.0
SSPN,0.0
RASSF8,0.0
BCAT1,0.0
SPX,0.0
LRP1,0.0
HMGA2,0.0
RASSF4,0.0
IL26,0.0
HRK,0.0
AC125603.2,0.0
TBX3,0.0
OAS3,0.0
OAS1,0.0
WSCD2,0.0
ASCL4,0.0
AC011595.2,0.0
STAB2,0.0
IGF1,0.0
PMCH,0.0
DRAM1,0.0
GAS2L3,0.0
AC090001.1,0.0
SOCS2,0.0
AC126175.1,0.0
DUSP6,0.0
KITLG,0.0
SLC6A15,0.0
AC089998.4,0.0
AC073591.1,0.0
PHLDA1,0.0
AC078923.1,0.0
MYRFL,0.0
BEST3,0.0
LINC02384,0.0
IL22,0.0
SLCO1C1,0.0
MGST1,0.0
DERA,0.0
MGP,0.0
AL157834.1,0.0
CEP55,0.0
MYOF,0.0
CYP26A1,0.0
KIF11,0.0
IFIT3,0.0
LIPA,0.0
CH25H,0.0
ANKRD22,0.0
PAPSS2,0.0
SFTPA1,0.0
KCNMA1,0.0
CHST3,0.0
TSPAN15,0.0
DNAJC12,0.0
CTNNA3,0.0
AC024600.1,0.0
EGR2,0.0
RTKN2,0.0
CDK1,0.0
UBE2D1,0.0
ZWINT,0.0
DKK1,0.0
SGMS1,0.0
DRGX,0.0
BX547991.1,0.0
DEPP1,0.0
DNTT,0.0
NKX2-3,0.0
SCD,0.0
CDCA3,0.0
ART4,0.0
GRIN2B,0.0
EMP1,0.0
GPRC5A,0.0
TAS2R10,0.0
CLEC1A,0.0
CLEC9A,0.0
CLEC1B,0.0
AC092746.1,0.0
CLEC4E,0.0
C3AR1,0.0
CLEC4C,0.0
LAG3,0.0
PCGF6,0.0
CD27,0.0
RAD51AP1,0.0
TSPAN9,0.0
WNT5B,0.0
NKX6-2,0.0
FANK1,0.0
HTRA1,0.0
AL731557.1,0.0
SHTN1,0.0
AFAP1L2,0.0
TCF7L2,0.0
ADRA2A,0.0
FBP1,0.0
PERM1,0.0
NFIL3,0.0
IMPDH1,0.0
MET,0.0
CAV1,0.0
CAV2,0.0
LRRC17,0.0
PILRA,0.0
CYP3A4,0.0
NPTX2,0.0
DLX6,0.0
PDK4,0.0
COL1A2,0.0
TFPI2,0.0
AC002454.1,0.0
AC079760.2,0.0
STEAP1,0.0
AC006145.1,0.0
HGF,0.0
MAGI2,0.0
CLDN3,0.0
CALN1,0.0
VKORC1L1,0.0
INHBA-AS1,0.0
INHBA,0.0
AC011290.1,0.0
TRGC1,0.0
SFRP4,0.0
ANLN,0.0
PPP1R17,0.0
TSPAN12,0.0
HILPDA,0.0
NTRK2,0.0
STRIP2,0.0
AC135371.1,0.0
AC110995.1,0.0
CSF2RA,0.0
CRLF2,0.0
NCAPG2,0.0
SHH,0.0
XRCC2,0.0
PRKAG2-AS1,0.0
KCNH2,0.0
AOC1,0.0
TMEM176B,0.0
RARRES2,0.0
C7orf33,0.0
KEL,0.0
PRSS2,0.0
TRBV23-1,0.0
TRBV11-2,0.0
TRBV9,0.0
TRBV6-1,0.0
MGAM,0.0
ZC3HAV1L,0.0
SVOPL,0.0
TRIM24,0.0
DGKI,0.0
CHRM2,0.0
MEST,0.0
SSMEM1,0.0
MINDY4,0.0
INMT,0.0
GGCT,0.0
AC005162.3,0.0
CTGF,0.0
CENPW,0.0
HEY2,0.0
AL365259.1,0.0
PKIB,0.0
GJA1,0.0
CALHM5,0.0
Z84488.1,0.0
LAMA4,0.0
CGA,0.0
MRAP2,0.0
RIPPLY2,0.0
TPBG,0.0
TENT5A,0.0
LCA5,0.0
MEI4,0.0
CD109,0.0
AL365226.2,0.0
RAB23,0.0
DST,0.0
RHAG,0.0
GTPBP2,0.0
TDRG1,0.0
KCNK17,0.0
KCNK5,0.0
KIFC1,0.0
HLA-DMB,0.0
EYA4,0.0
AL078590.3,0.0
IL22RA2,0.0
AC010082.1,0.0
CREB5,0.0
HOXA7,0.0
HOXA6,0.0
NPY,0.0
GPNMB,0.0
FAM126A,0.0
IL6,0.0
AC002480.2,0.0
RAPGEF5,0.0
ITGB8,0.0
AC004130.1,0.0
TWIST1,0.0
HDAC9,0.0
ARFGEF3,0.0
AHR,0.0
RSPH10B2,0.0
FSCN1,0.0
PAPOLB,0.0
ELFN1-AS1,0.0
AC074389.2,0.0
AC147651.4,0.0
FAM20C,0.0
SLC22A3,0.0
MYCT1,0.0
PPP1R14C,0.0
AL035446.1,0.0
EGFL6,0.0
BEND2,0.0
GK,0.0
LANCL3,0.0
NOV,0.0
TNFRSF11B,0.0
NUDCD1,0.0
ANGPT1,0.0
ZFPM2,0.0
DPYS,0.0
CTHRC1,0.0
GDF6,0.0
RUNX1T1,0.0
LINC00534,0.0
CALB1,0.0
AC100801.1,0.0
CA3,0.0
FABP4,0.0
HEY1,0.0
STMN2,0.0
ZC2HC1A,0.0
CRISPLD1,0.0
BHLHE22,0.0
LINC01602,0.0
AC104051.2,0.0
SOX17,0.0
CHRNA6,0.0
AC113133.1,0.0
IDO2,0.0
IDO1,0.0
ADAM9,0.0
ENPP2,0.0
HAS2,0.0
AC100858.3,0.0
TEK,0.0
FRMD3,0.0
PSAT1,0.0
ALDH1A1,0.0
ZFAND5,0.0
AL353608.3,0.0
BX255923.2,0.0
MELK,0.0
TPM2,0.0
ARHGEF39,0.0
CCL19,0.0
ENHO,0.0
PRSS3,0.0
IFNB1,0.0
TRIB1,0.0
SLC24A2,0.0
FREM1,0.0
NFIB,0.0
PTPRD,0.0
CD274,0.0
TMEM249,0.0
MAFA,0.0
LYPD2,0.0
LY6K,0.0
LINC02055,0.0
ZFAT-AS1,0.0
AC110741.1,0.0
C8orf86,0.0
EIF4EBP1,0.0
ZNF703,0.0
TEX15,0.0
GRIA3,0.0
PLS3,0.0
ACSL4,0.0
TMSB15A,0.0
SYTL4,0.0
DACH2,0.0
HMGN5,0.0
RTL3,0.0
SLC7A3,0.0
DLG3-AS1,0.0
AL139398.1,0.0
KIF4A,0.0
AR,0.0
PAGE5,0.0
PAGE2,0.0
MAGED2,0.0
GAGE10,0.0
FOXP3,0.0
SYP,0.0
PCSK1N,0.0
SLC38A5,0.0
CFP,0.0
SYN1,0.0
MAOB,0.0
MAOA,0.0
MPC1L,0.0
AC091808.1,0.0
CT55,0.0
FHL1,0.0
SPANXN4,0.0
GABRE,0.0
RBPMS,0.0
DUSP4,0.0
FBXO16,0.0
PBK,0.0
ESCO2,0.0
DPYSL2,0.0
CDCA2,0.0
NEFL,0.0
NEFM,0.0
ADAMDEC1,0.0
AC107959.4,0.0
GFRA2,0.0
AC100849.1,0.0
PDGFRL,0.0
FGF20,0.0
MSR1,0.0
DLC1,0.0
AC069185.1,0.0
PRSS51,0.0
PPP1R3B,0.0
DEFA3,0.0
DEFB1,0.0
DLGAP2,0.0
CLIC2,0.0
ATP6AP1,0.0
U52111.1,0.0
AC233755.1,0.0
HLA-DMA,-1.115322382779045e-19
