gene,correlation,pvalue,abs_correlation
AC009779.5,0.010259364460453876,0.036423027526430035,0.010259364460453876
TRIM74,-0.010257381201297358,0.036459210885368354,0.010257381201297358
LINGO1,0.01025732282757488,0.03646027634234381,0.01025732282757488
KYAT3,0.010256221869492032,0.03648037637213053,0.010256221869492032
AL136373.1,-0.010255861282783907,0.03648696160288944,0.010255861282783907
AC104170.2,-0.010249094107070847,0.036610735452360814,0.010249094107070847
LOX,0.010248444603381377,0.03662263387818242,0.010248444603381377
HEPN1,-0.010247449361752014,0.036640872358085774,0.010247449361752014
DMC1,-0.010243450558144964,0.03671423117789237,0.010243450558144964
AC089998.4,0.010242705568633135,0.03672791196977779,0.010242705568633135
AC015845.2,0.010241800451631873,0.03674453914337868,0.010241800451631873
AC016700.3,0.01023924576890028,0.036791503748746006,0.01023924576890028
SCHLAP1,0.01023776953877224,0.03681866567039216,0.01023776953877224
AC005523.1,0.010234718275712316,0.03687486157428517,0.010234718275712316
MTUS2-AS1,-0.01023417867162312,0.036884807200359096,0.01023417867162312
LINC01781,0.010232002057425268,0.03692494831133503,0.010232002057425268
ZNF223,0.010225352889014945,0.03704780273080638,0.010225352889014945
AP002990.1,-0.010223169346206736,0.037088223146112806,0.010223169346206736
AP006565.1,-0.010221760899439014,0.03711431537106033,0.010221760899439014
SV2B,-0.010221010767380334,0.03712821834336492,0.010221010767380334
AL157838.1,-0.010219179659939636,0.03716217477237419,0.010219179659939636
AC010422.2,-0.010216460487262498,0.03721264844380022,0.010216460487262498
LMNB1-DT,0.010216098606244856,0.03721937012900204,0.010216098606244856
AC096649.1,0.01021442367872865,0.037250494192643535,0.01021442367872865
CD248,0.01021288913245469,0.037279029090017284,0.01021288913245469
RASGEF1C,0.010210811406717916,0.03731769406196325,0.010210811406717916
AC005041.1,-0.010210394381874682,0.03732545870413611,0.010210394381874682
AC012640.1,0.010208698788610127,0.03735704334896339,0.010208698788610127
USP15,0.01020644928179909,0.03739898111845146,0.01020644928179909
H1FX-AS1,-0.010202144885452237,0.037479340085792234,0.010202144885452237
TAF1A-AS1,-0.010201164580257965,0.0374976619760907,0.010201164580257965
UCHL1,0.010200615848656098,0.037507921088898194,0.010200615848656098
AL583824.1,-0.010198875871227725,0.037540467587853246,0.010198875871227725
RFPL4A,0.010198818380449412,0.03754154337016917,0.010198818380449412
AL022476.1,-0.010193371949748151,0.03764357741887006,0.010193371949748151
SPTSSB,-0.010190525001073076,0.03769700631383614,0.010190525001073076
AL132639.3,0.010189613805671193,0.03771412040811233,0.010189613805671193
PCYOX1,-0.010188270798249115,0.03773935685683409,0.010188270798249115
RSPRY1,0.01018672641693366,0.037768395079007554,0.01018672641693366
AC006030.1,-0.010185849631584063,0.037784889288148556,0.010185849631584063
TFB2M,0.010183418001844462,0.03783066551380835,0.010183418001844462
AC113208.3,0.010183162666173466,0.037835475027036936,0.010183162666173466
EYA4,0.010183158040592185,0.037835562159472806,0.010183158040592185
AC079210.1,0.010182701801880467,0.037844157202434614,0.010182701801880467
FAM111A,0.010181067691467576,0.03787495570041959,0.010181067691467576
GUCY2F,0.010177268125170162,0.03794664952448454,0.010177268125170162
DCST1-AS1,0.010177134779058586,0.03794916772049742,0.010177134779058586
BRDT,-0.010173580889984116,0.038016334097631554,0.010173580889984116
HBM,0.01017288945339448,0.038029413576551103,0.01017288945339448
AL645929.2,-0.01017159184388256,0.038053969984106754,0.01017159184388256
AL109811.4,-0.010167723317128235,0.038127259348744356,0.010167723317128235
ZCRB1,0.010162060357267853,0.03823476072472545,0.010162060357267853
LINC02201,0.01016145962878251,0.03824617960638018,0.01016145962878251
AC097634.3,0.010161224906949762,0.03825064207831388,0.010161224906949762
LINC02471,0.010159962980240984,0.03827464109665641,0.010159962980240984
C17orf80,0.010157858011115116,0.03831470137750758,0.010157858011115116
IGSF11,-0.010156825343843393,0.03833436739816254,0.010156825343843393
AC022784.3,0.010155093323289172,0.038367371103585554,0.010155093323289172
KCNJ13,-0.010151623530859926,0.03843356077060216,0.010151623530859926
SLC4A1AP,0.010150116284367525,0.03846234318690379,0.010150116284367525
ZPBP2,-0.010148354719767085,0.03849600528385369,0.010148354719767085
AL158013.1,-0.010146520826612302,0.03853107612067603,0.010146520826612302
CLEC18B,-0.010145018760865699,0.03855982141179793,0.010145018760865699
HCRT,0.010137422363277164,0.03870547427472953,0.010137422363277164
Z97353.2,-0.010137196700912473,0.038709808251149905,0.010137196700912473
AL671710.1,-0.010136477016830993,0.03872363295534581,0.010136477016830993
AC005229.4,0.010135624446000491,0.03874001576335885,0.010135624446000491
AC004466.3,0.010134369318320707,0.03876414472861244,0.010134369318320707
C12orf4,0.010134163596306846,0.03876810081032218,0.010134163596306846
SATB2-AS1,0.010132841237413981,0.03879353826613451,0.010132841237413981
CCR3,0.010132665530423406,0.03879691930725647,0.010132665530423406
CCDC150,0.010131852803099674,0.03881256146707564,0.010131852803099674
AC239802.2,-0.010130997681975368,0.038829025343399645,0.010130997681975368
Z98752.4,-0.010130278241077961,0.03884288152722976,0.010130278241077961
SEC23A-AS1,-0.010130275208524437,0.03884293994205511,0.010130275208524437
LILRB1-AS1,0.010128328523891828,0.038880453527350235,0.010128328523891828
AKT2,0.010126170031821641,0.03892208472530512,0.010126170031821641
PKLR,-0.010125580474005151,0.038933462207035606,0.010125580474005151
ACSS1,-0.010125534069053616,0.03893435786505889,0.010125534069053616
IL12A,-0.010121815333007829,0.039006189795006,0.010121815333007829
TPBG,0.010117238182122056,0.03909475756359857,0.010117238182122056
LINC01602,-0.010116592725830821,0.03910726085831149,0.010116592725830821
ALDH3A1,-0.010115979901444751,0.039119135174884676,0.010115979901444751
AC007823.1,-0.010115404285950114,0.03913029130646185,0.010115404285950114
BX322562.1,0.010115263315262841,0.03913302390245604,0.010115263315262841
AC025265.1,0.010112421634678691,0.03918814201363214,0.010112421634678691
CYP3A4,-0.010111404453845849,0.03920788758146513,0.010111404453845849
AC015688.4,0.010108641968102017,0.03926155573254068,0.010108641968102017
AC021739.3,-0.010105804045336826,0.03931675437573073,0.010105804045336826
GDPD5,0.010103961992631782,0.03935261823167988,0.010103961992631782
TIMM22,-0.01010388998502271,0.03935402074814008,0.01010388998502271
AD000671.3,0.010102661397717913,0.03937795689665221,0.010102661397717913
GALNT18,-0.01009884262189379,0.03945243573572768,0.01009884262189379
TOX4,0.010098019505976382,0.039468504891605985,0.010098019505976382
USP40,0.010094957349799143,0.039528334161452156,0.010094957349799143
AL357874.1,0.01008651829896448,0.03969361726717881,0.01008651829896448
AL031428.1,-0.010085831249476122,0.039707099261426015,0.010085831249476122
AC022150.1,-0.010085253251151435,0.03971844435070601,0.010085253251151435
AC000068.2,-0.010084353254537397,0.03973611517558201,0.010084353254537397
AC121761.1,-0.010084166810691299,0.03973977670847293,0.010084166810691299
SLC45A2,-0.010081152621387132,0.039799011502125226,0.010081152621387132
THAP10,0.010080323899576832,0.03981531065282384,0.010080323899576832
AC006504.1,0.010078963081234722,0.03984208726797878,0.010078963081234722
FUT3,-0.010076901216705472,0.03988268737496294,0.010076901216705472
TMCO2,0.010076226611366288,0.03989597862544664,0.010076226611366288
ZSWIM3,-0.010074627466725489,0.039927500403964394,0.010074627466725489
RPAP1,-0.010074010251998592,0.039939672374401686,0.010074010251998592
DNAJC24,0.010073573881141952,0.03994827985784334,0.010073573881141952
FAT1,0.010068921635154555,0.04004014400388396,0.010068921635154555
DDR1-DT,-0.010066875309811676,0.04008060784802758,0.010066875309811676
AC120114.1,-0.010065152397292386,0.04011470344839905,0.010065152397292386
AC010186.1,-0.010059785392179527,0.0402210715867593,0.010059785392179527
AC020922.3,-0.010057450100857944,0.04026742912113255,0.010057450100857944
ZFAT,0.01005189416253323,0.04037790142184853,0.01005189416253323
HIST1H2AG,0.010051687695401174,0.04038201168833854,0.010051687695401174
AP003472.2,-0.010051537945853579,0.040384993065420774,0.010051537945853579
PROM1,-0.010051281526965184,0.04039009856531018,0.010051281526965184
Z83844.2,0.01004943193499115,0.0404269415962051,0.01004943193499115
AC136475.4,-0.010049387177839852,0.04042783349128881,0.010049387177839852
AC017002.1,0.010048396602555307,0.04044757738385397,0.010048396602555307
GJD3,0.010039264291746041,0.04062998567016216,0.010039264291746041
Z82217.1,-0.01003834901054275,0.04064830583283806,0.01003834901054275
ALX3,-0.010032249436650752,0.04077057309655786,0.010032249436650752
AC026254.2,0.01003200875235703,0.04077540404995157,0.01003200875235703
METTL1,-0.010030578293782157,0.0408041258582477,0.010030578293782157
ATP12A,-0.010024524819581843,0.04092586187869532,0.010024524819581843
DCAF10,0.010024487617168565,0.04092661097366841,0.010024487617168565
AL732292.2,-0.01002419106602089,0.04093258264081159,0.01002419106602089
AL121809.1,-0.010019523322578808,0.04102667456517796,0.010019523322578808
SAPCD1-AS1,0.010017584121635212,0.041065818636348964,0.010017584121635212
SUPT7L,0.010016987501403446,0.041077868178787634,0.010016987501403446
AC114730.1,0.010014569001003067,0.041126743709667186,0.010014569001003067
TNKS2-AS1,-0.010013452865388904,0.04114931632866586,0.010013452865388904
AL161644.1,-0.010011409919370044,0.0411906598575163,0.010011409919370044
AC243585.2,-0.010011004593472579,0.041198866704731434,0.010011004593472579
HHLA3,0.010008446873951875,0.041250686153356086,0.010008446873951875
RCOR2,0.010008162603454714,0.041256448886666214,0.010008162603454714
AC087620.1,-0.01000473381893014,0.04132601095875319,0.01000473381893014
AC023906.3,-0.01000470882331233,0.041326518426252616,0.01000470882331233
AC092546.1,0.010003778581978158,0.0413454081799141,0.010003778581978158
SDC1,-0.010001183939760669,0.04139813439277018,0.010001183939760669
AC119674.1,0.009999915904281747,0.04142392308769536,0.009999915904281747
PRICKLE2,0.009998799682715156,0.041446635521690034,0.009998799682715156
CARD10,0.009998339086071095,0.04145601063264179,0.009998339086071095
DND1,-0.009996613531212898,0.041491149018402694,0.009996613531212898
TRPM3,-0.009995277394247099,0.04151837480326593,0.009995277394247099
SCARF2,0.009994790819395577,0.04152829324874809,0.009994790819395577
FAM81A,0.009994544569823252,0.041533313617064874,0.009994544569823252
AC098850.1,-0.00999393498864498,0.0415457435529419,0.00999393498864498
AC110741.1,0.009991528342517236,0.04159484810939791,0.009991528342517236
AC114811.2,-0.009987049602531654,0.04168636192603412,0.009987049602531654
ATP11AUN,0.009986481297181798,0.04169798625107399,0.009986481297181798
AL355312.3,0.009986448654190787,0.04169865402605202,0.009986448654190787
LINC01732,0.009986068775194878,0.041706425845097254,0.009986068775194878
HM13-AS1,0.009984136404737994,0.04174597856063688,0.009984136404737994
CCNA2,-0.009983246584391932,0.04176420251851096,0.009983246584391932
AC008105.1,-0.009982800078399667,0.0417733497177306,0.009982800078399667
ZNF710-AS1,-0.00998225366514539,0.041784545941848966,0.00998225366514539
TRBV5-5,-0.009977767424364131,0.04187656686968074,0.009977767424364131
SACM1L,-0.009974962203266035,0.04193419414924504,0.009974962203266035
CGREF1,-0.009974335036808248,0.04194708712098897,0.009974335036808248
LINC00686,0.009974268939586231,0.041948446109731787,0.009974268939586231
AC027682.1,0.009968594423172583,0.0420652557230077,0.009968594423172583
HEXA,0.00996396887233306,0.04216067594368972,0.00996396887233306
AL390763.2,-0.009963649123630406,0.04216727878294534,0.009963649123630406
ESCO2,0.009962296192205105,0.04219522662119187,0.009962296192205105
GPR22,-0.009957236988016382,0.042299874761072255,0.009957236988016382
LINC01980,-0.009955465153686444,0.04233657650123629,0.009955465153686444
AC104389.1,0.009955259310157774,0.04234084208585245,0.009955259310157774
Z82180.1,0.009953942270935894,0.042368142985658455,0.009953942270935894
DNM3OS,0.009952244284193156,0.04240336251650355,0.009952244284193156
GPX2,-0.009951407098682603,0.04242073647663407,0.009951407098682603
PDE6A,-0.009948725043631377,0.04247643722977638,0.009948725043631377
FBXL2,-0.00994806880643309,0.04249007533833255,0.00994806880643309
SYCP1,0.00994319121191557,0.04259155900110074,0.00994319121191557
KLRC4-KLRK1,-0.009942888264274892,0.0425978689113903,0.009942888264274892
AL031283.2,0.009942302717080012,0.04261006715472267,0.009942302717080012
LINC01170,0.00994056572175974,0.04264626998830966,0.00994056572175974
UBE2O,0.009940279062807778,0.04265224709605408,0.009940279062807778
REC8,0.00993089718085873,0.042848259453726306,0.00993089718085873
ZNF433,-0.009929508995068276,0.04287732690472683,0.009929508995068276
LINC01423,0.009929493101903192,0.042877659790818826,0.009929493101903192
ASMTL-AS1,0.009928241056134527,0.042903891051013346,0.009928241056134527
DAPK2,-0.009927975610200914,0.042909454076904364,0.009927975610200914
UBE3A,0.009927690772719258,0.04291542417514083,0.009927690772719258
LRRC6,0.009927166034723418,0.04292642434604291,0.009927166034723418
GAREM1,-0.00992573150584118,0.04295650878109576,0.00992573150584118
AC016723.1,-0.009921452003488554,0.04304636290396155,0.009921452003488554
GOLGA8J,0.009919239908431464,0.043092871169613266,0.009919239908431464
AL158154.2,0.009917088649469743,0.04313814110796394,0.009917088649469743
GPN1,0.009916056297335786,0.04315987963847549,0.009916056297335786
METTL24,-0.009913460321436321,0.043214584747312663,0.009913460321436321
SCGB1D4,0.009913092457298796,0.04322234150125231,0.009913092457298796
PTOV1-AS1,-0.009913002253862753,0.043224243703327545,0.009913002253862753
LINC01388,0.009912678147622159,0.043231079010753924,0.009912678147622159
ATP6V0A2,-0.009912502173386874,0.04323479063934122,0.009912502173386874
ACY3,-0.009912129179767306,0.043242658668634526,0.009912129179767306
AL645608.8,0.009910384958867953,0.04327946779982693,0.009910384958867953
PARP2,-0.009910314613850722,0.043280952879717706,0.009910314613850722
AC012417.1,0.00990528803837231,0.04338718230632144,0.00990528803837231
EPN2-AS1,-0.009904003309528692,0.043414368515098764,0.009904003309528692
CDK3,0.00989976377723967,0.043504183582848854,0.00989976377723967
AL136361.1,0.009897231845425042,0.043557897723082065,0.009897231845425042
RIBC1,-0.009896406517522494,0.04357541889748844,0.009896406517522494
MAEL,0.009893708062102203,0.04363274690558607,0.009893708062102203
AC018557.1,-0.009893072087028925,0.043646267307872896,0.009893072087028925
AC108062.1,-0.009892225283970137,0.043664275263366706,0.009892225283970137
PACS1,0.009889435061360651,0.04372365602270734,0.009889435061360651
RAG1,0.009888631481697826,0.04374077022971092,0.009888631481697826
ANKDD1B,0.009887574561984896,0.043763288549552984,0.009887574561984896
KLHL23,-0.009885569275401917,0.043806039311301885,0.009885569275401917
TLR9,0.009884787741815842,0.04382271039531698,0.009884787741815842
ZNF611,-0.009883370177059111,0.04385296248666469,0.009883370177059111
EXOC2,-0.00988259149938846,0.043869587662054225,0.00988259149938846
TMEM87A,-0.009882163848147557,0.04387872050332853,0.009882163848147557
SH3RF3-AS1,0.009881561584155858,0.043891585064672944,0.009881561584155858
NNT-AS1,-0.009881533418693397,0.043892186766357234,0.009881533418693397
SDHAF1,0.009881440814273982,0.04389416513322844,0.009881440814273982
SEPT7,0.009880961474530305,0.043904406775305674,0.009880961474530305
CDK10,-0.009880605625297651,0.043912011206111747,0.009880605625297651
INO80B,-0.00987988448939833,0.043927425154163556,0.00987988448939833
AL356414.1,0.009878960277968113,0.043947186426757344,0.009878960277968113
AC012615.5,-0.009878937845718612,0.04394766616114757,0.009878937845718612
ITGB4,-0.009878341453714969,0.043960422176816005,0.009878341453714969
OLFML3,0.009877993075866297,0.04396787495241139,0.009877993075866297
AC092683.2,-0.009877645173387304,0.04397531862300021,0.009877645173387304
GK3P,0.00987393353069433,0.04405479863001289,0.00987393353069433
MNX1,-0.009869303632602328,0.04415411182530446,0.009869303632602328
SPC25,0.009868463359063086,0.0441721562790049,0.009868463359063086
AC136944.2,0.009866013832896486,0.044224794149591136,0.009866013832896486
AP001330.5,0.009864905661748271,0.044248625027477596,0.009864905661748271
AC011978.2,0.009864564848496911,0.04425595628977268,0.009864564848496911
NEURL1B,0.009863388663271215,0.04428126518235647,0.009863388663271215
FADS6,-0.009862181541889774,0.04430725245183143,0.009862181541889774
AC109492.1,0.009861441683913202,0.0443231866959611,0.009861441683913202
CAV1,0.009858744210732056,0.04438132285693588,0.009858744210732056
AL360014.1,0.009856493906595806,0.044429870810818284,0.009856493906595806
TTC23,0.009856087918521423,0.04443863434778906,0.009856087918521423
GNB1L,-0.00985355686442608,0.04449330181924965,0.00985355686442608
PAPLN,0.009852388025709702,0.044518566358032495,0.009852388025709702
AC004554.2,0.009851583971798354,0.0445359530710992,0.009851583971798354
SCYGR1,0.009850383833755532,0.044561915290949786,0.009850383833755532
IGHA2,0.009849945055255417,0.044571410439161,0.009849945055255417
RND1,-0.009849161837829258,0.044588363473712304,0.009849161837829258
GLI3,-0.009845927560401318,0.0446584282441373,0.009845927560401318
OGN,-0.009845726120990488,0.044662795135201716,0.009845726120990488
NKAIN2,0.00984569569259716,0.04466345480644563,0.00984569569259716
SRP19,-0.009843145370125286,0.044718773649430776,0.009843145370125286
NCCRP1,0.009839968709813468,0.04478775915178205,0.009839968709813468
AC130371.1,0.009839157769694823,0.04480538419448756,0.009839157769694823
AL365226.1,0.00983823912999775,0.044825357055413344,0.00983823912999775
AC100810.3,-0.009837722740633784,0.04483658757506254,0.009837722740633784
AP002358.1,0.00983741046140739,0.044843380225677625,0.00983741046140739
AL357874.2,0.00983540364515022,0.04488705290269152,0.00983540364515022
AC105265.4,0.00983484720518118,0.044899168593620684,0.00983484720518118
MYNN,0.00983015236610026,0.045001501890230444,0.00983015236610026
WDR66,0.00983005695583667,0.04500358358276912,0.00983005695583667
FN3K,-0.00982887323422642,0.04502941716399734,0.00982887323422642
DLGAP4-AS1,-0.009825079409113497,0.045112298005457525,0.009825079409113497
AP001160.2,0.009824403705145682,0.04512707308659818,0.009824403705145682
PCAT18,-0.009824120219140548,0.04513327306430671,0.009824120219140548
LRTM1,0.009823302749475803,0.04515115554738955,0.009823302749475803
AC093382.1,0.009823046154018363,0.04515676990950956,0.009823046154018363
AF117829.1,0.009821154454676807,0.0451981788519135,0.009821154454676807
INCA1,0.009818926499579881,0.04524698941656434,0.009818926499579881
NHEJ1,0.009817651455221796,0.0452749433741823,0.009817651455221796
GLIS2,0.009816971238619809,0.04528986233544107,0.009816971238619809
AC106782.6,0.0098138124234427,0.04535919787720273,0.0098138124234427
GPR161,0.009813689607008276,0.04536189548626809,0.009813689607008276
C20orf144,-0.009813374970418209,0.045368806957782046,0.009813374970418209
TGM1,-0.009813068065565995,0.04537554944499178,0.009813068065565995
AC005725.1,-0.009810881494098535,0.045423611354067715,0.009810881494098535
RABL2A,-0.009809567321345736,0.04545251814992756,0.009809567321345736
AC007193.1,-0.009808480116366706,0.04547644423575944,0.009808480116366706
AL133371.2,0.009803505359300121,0.045586058997103426,0.009803505359300121
MTBP,-0.00980342615274244,0.045587806048712806,0.00980342615274244
ST7L,0.009803351004870753,0.0455894636304208,0.009803351004870753
NCBP2-AS1,0.009802786505694413,0.04560191675120368,0.009802786505694413
EDC4,-0.00980093794988616,0.045642716836193045,0.00980093794988616
AC074387.1,-0.009800456018509913,0.04565335875567326,0.009800456018509913
RGS9BP,-0.009799736187919742,0.04566925781481181,0.009799736187919742
UNKL,0.009798339283755212,0.04570012486029479,0.009798339283755212
AC131025.1,-0.009798180190516705,0.04570364141884675,0.009798180190516705
AC048382.6,0.009795942914287363,0.045753117782797136,0.009795942914287363
LRP4,0.00979588238699448,0.04575445694346845,0.00979588238699448
AL022069.1,-0.009795880162356952,0.04575450616399401,0.009795880162356952
AC073333.1,0.009795819139763986,0.04575585631778422,0.009795819139763986
DIRAS3,0.009793322771832043,0.04581111842065081,0.009793322771832043
LINC00452,-0.009793312685380688,0.04581134181844342,0.009793312685380688
ERICH3,-0.009790322726462963,0.045877604807079995,0.009790322726462963
PCAT6,-0.009790153501626432,0.045881357553421216,0.009790153501626432
AC027097.1,0.009788887693345981,0.04590943644180744,0.009788887693345981
GPR63,-0.009786910930095288,0.04595331509363552,0.009786910930095288
FBXL19-AS1,0.00978579511537639,0.045978098672853435,0.00978579511537639
NR2F1,0.009785100626358347,0.0459935297876184,0.009785100626358347
SMYD4,0.009783501815046081,0.04602907096223844,0.009783501815046081
AC005332.8,-0.009782624739873366,0.046048577946182695,0.009782624739873366
OR51I2,-0.009782549058667074,0.04605026149425951,0.009782549058667074
AC104564.1,0.00978027498122558,0.04610087312233881,0.00978027498122558
AC008738.2,0.009778911840720123,0.04613123348274278,0.009778911840720123
ZNF442,-0.00977827832295218,0.04614534915029239,0.00977827832295218
AC024267.6,-0.009778033848935101,0.046150797348002065,0.009778033848935101
LINC02197,-0.009776578327868969,0.04618324540950319,0.009776578327868969
AL157912.1,-0.009776039630520069,0.04619525950731932,0.009776039630520069
LRRC36,0.009775452682187828,0.04620835270042268,0.009775452682187828
GOLGA6L22,-0.009774344160665445,0.04623308927163173,0.009774344160665445
GRM6,0.009774256679882255,0.04623504187305565,0.009774256679882255
AC074386.1,-0.009773681320352856,0.04624788582749064,0.009773681320352856
AC006157.1,-0.009773222722417957,0.046258125422942185,0.009773222722417957
FNDC9,-0.009770162195189235,0.046326509901402795,0.009770162195189235
RASL10A,0.009760284310950593,0.04654780243938801,0.009760284310950593
CELF4,-0.009759324648526907,0.04656934893044341,0.009759324648526907
BX324167.1,-0.009758782472165276,0.046581525669563015,0.009758782472165276
TRIT1,0.00975818683300855,0.04659490621862267,0.00975818683300855
MROH7,0.009757343680120257,0.04661385249266808,0.009757343680120257
AC106028.5,-0.009750738679980381,0.046762496223169636,0.009750738679980381
OR4F17,0.00974659387990023,0.04685597734513786,0.00974659387990023
LINC01402,-0.009743875351464345,0.046917375920649894,0.009743875351464345
FOXA1,0.00974300288061253,0.04693709521279754,0.00974300288061253
PRR25,-0.009741787483634625,0.046964576827467165,0.009741787483634625
AC211486.5,-0.009741499138120797,0.04697109865908141,0.009741499138120797
SCN4A,0.009739347588798809,0.04701978670309881,0.009739347588798809
PLP1,0.009737817743005065,0.0470544318542892,0.009737817743005065
LINC01641,-0.0097363270403622,0.04708821121642014,0.0097363270403622
NOVA1,-0.009732204844751426,0.04718172648513666,0.009732204844751426
LINC01234,-0.009731430718088194,0.04719930557059602,0.009731430718088194
FCAMR,0.009730974522256883,0.04720966757288675,0.009730974522256883
CTNNA3,0.009729680112957934,0.04723907911735654,0.009729680112957934
ADGRD2,0.009729576975999866,0.04724142325613101,0.009729576975999866
AC004542.1,-0.00972956667669896,0.047241657348207525,0.00972956667669896
AC139530.3,0.00972939098710055,0.04724565073483164,0.00972939098710055
AC020741.1,0.009724111547188392,0.047365783770835904,0.009724111547188392
SLC38A6,-0.009722530433939353,0.047401811760501525,0.009722530433939353
MYOM2,-0.009719159088686957,0.04747870977083279,0.009719159088686957
WDR63,-0.009717064177258872,0.04752654604052544,0.009717064177258872
GPHA2,-0.00971446706584216,0.04758590604775352,0.00971446706584216
CCDC113,-0.009713143806604074,0.04761617463969191,0.009713143806604074
PRRX2-AS1,0.009711404186580133,0.04765599180520677,0.009711404186580133
SCT,0.009708497365994497,0.047722586810234384,0.009708497365994497
OR4E1,-0.00970820746850257,0.04772923262376368,0.00970820746850257
ADRA2B,-0.009707962100290278,0.047734858224667887,0.009707962100290278
AL354989.1,-0.009706071587957265,0.047778221031143694,0.009706071587957265
AKR7A3,-0.009703157595290364,0.04784512431561829,0.009703157595290364
AL645939.4,-0.009702135769412925,0.0478686033782782,0.009702135769412925
MBTD1,0.009701704655742879,0.047878512221368776,0.009701704655742879
CSTF2,-0.009699271375972493,0.04793447176384874,0.009699271375972493
ANKRD16,-0.009698902642668398,0.047942956530459276,0.009698902642668398
AC009950.1,-0.00969834534521603,0.04795578266232501,0.00969834534521603
AC097381.1,-0.009697000127496493,0.047986754562139806,0.009697000127496493
HIST1H4F,-0.009696203714645434,0.0480050988588119,0.009696203714645434
DNAH11,0.009696108898747157,0.04800728320770711,0.009696108898747157
AP000350.6,-0.009694348505350985,0.048047853955912025,0.009694348505350985
RBM28,0.009693513254612403,0.04806711356152128,0.009693513254612403
ADAMTS1,-0.009691858529660995,0.04810528814454046,0.009691858529660995
CFHR1,-0.00969018855707036,0.04814384031327556,0.00969018855707036
TERB1,-0.009689842954259544,0.048151821971260604,0.009689842954259544
LINC01389,0.009689603503596503,0.04815735270927356,0.009689603503596503
AL512656.1,-0.009689361022695008,0.048162953982407955,0.009689361022695008
FAM86B1,-0.009686294390793574,0.04823383997209857,0.009686294390793574
PP2D1,-0.009682583944595886,0.04831972504727798,0.009682583944595886
TAF7L,0.009679707626669986,0.04838639104541898,0.009679707626669986
LINC02166,-0.009678661025976512,0.048410667844745243,0.009678661025976512
SNTB2,0.009677445022430878,0.048438886935077856,0.009677445022430878
CPEB2-DT,0.009675018069498395,0.04849524912864806,0.009675018069498395
AL022328.2,-0.00967204836189482,0.04856429086904092,0.00967204836189482
SMOC1,0.00967077462350191,0.04859392887055322,0.00967077462350191
AL359762.2,0.009667424096407503,0.04867196319138846,0.009667424096407503
AC112176.1,-0.009665625726459227,0.04871389089379442,0.009665625726459227
AL139289.1,-0.009664830100470983,0.04873245001489786,0.009664830100470983
C19orf67,-0.009664775914989711,0.04873371418510273,0.009664775914989711
AL137796.1,0.009664595425300897,0.04873792528450701,0.009664595425300897
RNF31,0.009663600598113541,0.04876114160119643,0.009663600598113541
FGFR1OP,-0.0096622386486331,0.048792940519043745,0.0096622386486331
AC135050.4,0.00966157288776532,0.048808491096977276,0.00966157288776532
ZNF154,-0.009661104545859894,0.04881943293388108,0.009661104545859894
CDH3,-0.00965898781974931,0.04886891153559415,0.00965898781974931
GALNT8,-0.009649405344795156,0.0490934293992837,0.009649405344795156
TMEFF2,0.00964911033006137,0.049100355321902586,0.00964911033006137
AL645608.2,-0.009647102731617199,0.04914750854887159,0.009647102731617199
AL136528.2,-0.009645334343183458,0.049189074831937636,0.009645334343183458
AL022337.1,0.009642051658219051,0.049266313128759925,0.009642051658219051
AL392046.1,0.009641482844080958,0.04927970709577074,0.009641482844080958
CATSPERE,-0.009641191930361049,0.04928655847332082,0.009641191930361049
ATP2C2-AS1,-0.009639397253592962,0.04932884300434166,0.009639397253592962
AP001046.1,-0.00963883099332594,0.04934219102538099,0.00963883099332594
GPRC5D,-0.009636891510104297,0.04938793194876632,0.009636891510104297
HEATR9,-0.009633981963363588,0.04945661763295626,0.009633981963363588
RECK,0.009632572788279626,0.04948991282873473,0.009632572788279626
MAP3K15,-0.009629656012012515,0.04955888851565579,0.009629656012012515
SEMA3B,0.009627975035442786,0.049598676725471004,0.009627975035442786
IL21,-0.009626598058108855,0.049631289324077364,0.009626598058108855
CD79A,0.009625279549899213,0.04966253398226162,0.009625279549899213
AC005383.1,0.00962017827402759,0.04978357421776113,0.00962017827402759
AC004233.4,-0.009619760203510009,0.04979350492059704,0.009619760203510009
AC068831.4,-0.00961859886963003,0.04982109956135307,0.00961859886963003
GLT8D2,-0.009617271757660367,0.04985264898008773,0.009617271757660367
JAKMIP3,-0.009615752546159519,0.0498887857419895,0.009615752546159519
AC036108.2,-0.009615200850512139,0.049901914099029235,0.009615200850512139
HIST1H2BB,0.00961511468433837,0.04990396480320407,0.00961511468433837
AC018754.1,-0.009612652054471506,0.04996260381706693,0.009612652054471506
CATIP-AS2,0.009608043941634033,0.05007248527349264,0.009608043941634033
DOCK4-AS1,0.009607545344380956,0.05008438656987039,0.009607545344380956
AC090607.1,-0.009602944126706746,0.05019432755620598,0.009602944126706746
AL139339.1,0.009602313129875962,0.05020942028481714,0.009602313129875962
AC007389.3,-0.009602287830227641,0.0502100255030162,0.009602287830227641
CHST12,-0.009600168459632085,0.05026074680227176,0.009600168459632085
RNF139-AS1,0.009600064487820439,0.05026323618589125,0.009600064487820439
AC027020.1,-0.009596654862748757,0.05034492967497844,0.009596654862748757
AC005332.3,-0.009595836205308095,0.05036456099335659,0.009595836205308095
ZNF823,0.009595226304097657,0.05037919052894979,0.009595226304097657
