gene,correlation,pvalue,abs_corr
AC090579.1,0.00820794297056925,0.09416701521157803,0.00820794297056925
CENPU,0.008203835406498229,0.09433181046925433,0.008203835406498229
AL390955.2,0.008200234528779693,0.09447646758509815,0.008200234528779693
CLMP,-0.008199669975215554,0.09449916336149163,0.008199669975215554
AL078604.2,0.008199501457259752,0.09450593884594777,0.008199501457259752
PTH2R,-0.008199092328527483,0.09452239002094032,0.008199092328527483
AC079328.2,-0.008196745171554286,0.09461681418465237,0.008196745171554286
LINC01197,0.008196351042750304,0.0946326770668165,0.008196351042750304
AL603756.1,0.008195607512768785,0.09466260843791885,0.008195607512768785
ZNF740,0.008194292582340543,0.0947155605446674,0.008194292582340543
GTF3C1,0.008193048506680825,0.09476568118593998,0.008193048506680825
CDC20,-0.00819159739800901,0.09482416950855746,0.00819159739800901
SLC52A3,0.008190598469884324,0.0948644490673802,0.008190598469884324
AC013452.2,0.008188529361189892,0.09494792488631526,0.008188529361189892
ZFHX2,0.00818706880120778,0.09500688492789053,0.00818706880120778
LINC00898,0.008186763421307003,0.09501921624293541,0.008186763421307003
LINC01556,0.00818347880898734,0.09515193076699348,0.00818347880898734
ADORA2A-AS1,0.008181995875822825,0.09521189720297607,0.008181995875822825
AC004593.3,0.008181468875905663,0.09523321516643236,0.008181468875905663
TRBV30,0.008181159386913663,0.0952457362574769,0.008181159386913663
CASTOR2,-0.008177551419925181,0.09539180218587727,0.008177551419925181
AC073352.2,0.00817724165730706,0.0954043510579503,0.00817724165730706
TRAV21,0.008174841793202376,0.0955016173624693,0.008174841793202376
IL11,-0.008168874980570043,0.0957437959675398,0.008168874980570043
AC025034.1,0.008167353094748033,0.09580564428543434,0.008167353094748033
KLC4,0.00816639737356491,0.09584450043534085,0.00816639737356491
VPREB1,0.00816585253027533,0.09586665742827744,0.00816585253027533
STON1,-0.008164885203032528,0.0959060055619454,0.008164885203032528
AC079148.1,0.008164500888229953,0.09592164198780316,0.008164500888229953
ARL9,0.00816424358478193,0.09593211190599975,0.00816424358478193
AC005050.1,0.008161622547300126,0.09603881649896384,0.008161622547300126
AC025423.4,0.008160857445381049,0.09606998233217501,0.008160857445381049
PITRM1-AS1,0.008160419858661208,0.09608781072587715,0.008160419858661208
PGD,-0.008159738341845295,0.09611558272391874,0.008159738341845295
IGLV1-50,0.008159478876723816,0.09612615768729503,0.008159478876723816
AC138393.3,0.008157450019600667,0.09620887948316711,0.008157450019600667
AL357060.1,-0.008156919854826404,0.09623050506840423,0.008156919854826404
FAM83A-AS1,0.008154734153043314,0.09631970159665423,0.008154734153043314
GNAT1,0.00815321665386449,0.09638166827429422,0.00815321665386449
AC016493.1,0.008151036360029477,0.096470755825907,0.008151036360029477
AC092316.1,0.008148199877279506,0.09658675406700157,0.008148199877279506
AL161756.1,0.008148002124880177,0.09659484532940275,0.008148002124880177
LINC02034,0.008146708469499438,0.09664779007394622,0.008146708469499438
AC053513.1,0.008146451808985372,0.09665829704100895,0.008146451808985372
LINC01507,0.00814606929473655,0.09667395780514963,0.00814606929473655
PDZD3,0.00814591228851786,0.09668038648611159,0.00814591228851786
CPA4,0.008143512595685005,0.09677868540416272,0.008143512595685005
AC004990.1,0.00814268903302909,0.0968124395221942,0.00814268903302909
PRKG2,-0.008142512326603067,0.09681968314809754,0.008142512326603067
EEF1E1-BLOC1S5,0.008141808129650641,0.09684855419834035,0.008141808129650641
AC005037.1,0.008141607160506213,0.09685679490348738,0.008141607160506213
LINC01638,0.008141423875302176,0.09686431097060509,0.008141423875302176
LRRD1,0.008140894348606336,0.09688602815440897,0.008140894348606336
PDE6A,0.008139886433968912,0.0969273759559008,0.008139886433968912
KRT24,0.008139677547107683,0.09693594691132525,0.008139677547107683
AC087269.1,0.008139251430599093,0.09695343301894127,0.008139251430599093
AC005786.3,0.00813851899947954,0.09698349493981791,0.00813851899947954
SMKR1,0.008137985674851415,0.09700538941816904,0.008137985674851415
ORC5,0.008137778249384994,0.09701390588530466,0.008137778249384994
AC069200.1,0.008135751796862456,0.09709713935280466,0.008135751796862456
LRRC18,0.008133377431690073,0.0971947354350769,0.008133377431690073
AL121652.1,0.00813293465127284,0.09721294418746777,0.00813293465127284
ACER1,0.008131971507934559,0.09725256158686481,0.008131971507934559
BMP8A,0.008129545387553944,0.09735241347140482,0.008129545387553944
LILRB1-AS1,0.0081268993909976,0.09746140821294837,0.0081268993909976
DDX39B-AS1,-0.008126331734465418,0.09748480400540833,0.008126331734465418
AC105285.1,0.008124357918903629,0.09756618915866437,0.008124357918903629
ARFRP1,0.00811961167596609,0.09776211042496762,0.00811961167596609
FRS3,0.00811936302268764,0.0977723833013405,0.00811936302268764
MLXIPL,0.008118902094182746,0.09779142841044326,0.008118902094182746
IPPK,0.008118425376712656,0.0978111290220852,0.008118425376712656
GRIP2,0.008117430261521903,0.0978522629231614,0.008117430261521903
AL356276.1,0.008116546529094196,0.09788880431275168,0.008116546529094196
AC093788.1,0.008114145872460964,0.09798812392987609,0.008114145872460964
AL357093.1,0.008112958679903639,0.09803727002873394,0.008112958679903639
AC011491.3,0.008111365492482646,0.09810325399969669,0.008111365492482646
TMEM231,0.008111014354341214,0.0981178016215868,0.008111014354341214
GOLGA8Q,0.008110355057767103,0.09814512087495394,0.008110355057767103
PAN3-AS1,0.008108062201859221,0.09824017719032459,0.008108062201859221
TEAD2,0.008105073068890793,0.09836420988496926,0.008105073068890793
RUVBL1-AS1,-0.00810506213801395,0.09836466368605494,0.00810506213801395
AC096711.3,0.008103351296454307,0.09843571078280887,0.008103351296454307
DLL3,0.008102308894324714,0.09847901929903177,0.008102308894324714
AL353801.1,0.008102179294351666,0.09848440483185832,0.008102179294351666
AC012588.1,-0.008100400529668497,0.09855834524720711,0.008100400529668497
SCD5,0.008100122277597707,0.09856991575084931,0.008100122277597707
MCF2,0.008098643995043427,0.09863140508515371,0.008098643995043427
SHANK2,-0.00809654011524422,0.09871896901290432,0.00809654011524422
C8orf49,0.008096148902524514,0.09873525821105503,0.008096148902524514
ST5,0.008093269544929985,0.09885521406523999,0.008093269544929985
SMN1,-0.008092155700610459,0.09890164871602458,0.008092155700610459
DPF1,0.008092097917104631,0.09890405810652582,0.008092097917104631
TMEM132E,0.008090799540964949,0.09895820866370379,0.008090799540964949
LINC01715,0.008090061517167815,0.09898899950486864,0.008090061517167815
AC022144.1,0.008089559880363929,0.09900993248897552,0.008089559880363929
AL024498.2,0.00808896968258534,0.09903456558961304,0.00808896968258534
RWDD2B,0.008088365523009185,0.09905978648009442,0.008088365523009185
